statement	isMetaphor
Canturreaba el hindú calypsos monótonos como la continuada cerrazón del cielo.	0
Luronium es un género monotípico con una única especie de planta acuática: Luronium natans, comunmente conocida como llanten de agua flotante.	0
Nosotros somos menos delicados y los castizos dicen - apandar el efectivo -.	0
La empresa constructora del inmueble donde se produjo el accidente está registrada en la localidad alicantina de Castalla.	0
Posterior a esto, se le ordenó al a el consorcio TAV retirar su personal y equipos del de el aeropuerto, y el 8 de mayo las operaciones del de el aeropuerto fueron transferidas a Iran Air.	0
Pues aunque no lo admitía en su fuero interno, ni en los pleitos sordos que tenía con su marido en las horas que antes consagraban al amor, se había enredado más pronto de lo que ella creía en la maraña de convenciones y prejuicios de su nuevo mundo.	1
Ha hecho ciclos de programas de radio en otros medios tales como: Emisora Cooperativa, FM UTN y LRA Radio Nacional de Argentina;	0
El enunciado solemne (- La Historia cuenta que el emperador Nerón visitó los Alpes en el otoño del año sesenta y uno después de Cristo -) inmediatamente se deshace en un chisporroteo de colorines (- iba con algunos cortesanos, que murmuraban porque tenían frío, y con multitud de poetas, músicos, esclavos, soldados y bufones -).	1
Rasgos industriales (en su futurista diseño de Piano) y lujo cinco estrellas definen el estilo del de el nuevo NH Lingotto Tech, un establecimiento de vanguardia que incorpora una impresionante área de boutiques (la llamada ' Galería Ocho '), sala de conciertos y una galería de arte proyectada por Piano (Lo Scrigno).	0
Este mercado laboral que tenemos en este momento no se parece en nada al mercado laboral que había escasamente hace 20 años y, evidentemente, las reformas del señor Rajoy trajeron precariedad, empobrecimiento de los trabajadores y para nosotros es fundamental construir esos cimientos que nos permitan un nuevo estatuto para el siglo XXI.	1
En declaraciones efectuadas hoy a la cadena SER, González negó que el presidente de Telefónica, Juan Villalonga, le diera a conocer el pacto con antelación y acusó al Gobierno de ' intoxicar ' para que la opinión pública crea que el presidente José María Aznar y Rato no están implicados en la operación.	1
Los últimos quince duelos ligueros entre ambos se han saldado con diez empates y cinco triunfos realistas.	0
Integran los tres un enfoque global de apoyo al país, a su seguridad y estabilidad que trasciende la dimensión estrictamente militar; una dimensión necesaria, pero insuficiente en el horizonte de una progresiva asunción por los afganos de su propia responsabilidad con la seguridad y el desarrollo económico y social de su pueblo, porque éste y no otro es el camino que hay que recorrer cuanto antes para poner fin a una misión que no puede tener una duración indefinida.	1
El paro descendió en 16 comunidades autónomas, encabezadas por Andalucía (8.653), Madrid (7.201) y Baleares (5.729), pero se elevó en 1.298 personas en Canarias.	1
Hasta la inmunización.	0
Nadie, ni el Gobierno de España ni tampoco los gobiernos autonómicos, deseamos establecer una sola limitación que no sea imprescindible para doblegar la curva de la pandemia y proteger en consecuencia la salud de todos, la salud pública.	1
Añade que si el Gobierno se equivoca o no en su estrategia política aún falta por verse ver se, pero sostiene que ' cuando se toman decisiones inmorales en temas en los que están en juego valores democráticos y civiles importantes la equivocación siempre es seria, aunque no reporte inconvenientes inmediatos '.	0
Tiene una posición estratégica en Europa oriental, limitando con Rusia (este), Bielorrusia (norte), Polonia, Moldavia, Hungría, Eslovaquia y Rumanía (oeste) y con el mar Negro (sur).	0
Ante la convención, el reverendo Jesse Jackson, que en 1984 y 1988 luchó por la candidatura a la Presidencia de EEUU, pidió el voto para el equipo demócrata, e ironizó acerca de las posturas de ' papá Bush ' y del ' bebé Bush ', en referencia al candidato republicano.	1
Y es que - una vez efectuado - se prenda fuego al conjunto, para, al fulgor de las llamas, celebrar un rito ancestral con la mente en blanco.	1
También se le concedió el título de Par de Francia.	0
Se le ocurrió que su saliva se mezclaba así con la de Rafael, con la huella ahora seca de sus labios, y tal pensamiento le provocó una sofoquina y un mareo como de dentro, como en las tripas.	1
Una tienda pequeña pero con todo lo necesario para el mundo del de el arte, lo que no tengan en stock lo piden, el trato es inmejorable y se respira calidez en la tienda.	1
Los de andadura media, cuando la papelera no se desprende con el empellón primero, continúan pataleando y chillando, hasta que cae al suelo y se derraman todas sus especias.	0
Más de 100.000 personas han muerto o han resultado heridas a causa de estas bombas desde que terminó la guerra entre los dos países hace 25 años, según datos facilitados en 1998 por las autoridades vietnamitas, señaló HI.	0
Asimismo defiende la financiación pública de la investigación básica y pone de manifiesto que las empresas se centran más en la I + D con objetivos de mercado.	0
Otras consisten en un cuartelado de Castilla, Sicilia (sólo con el águila imperial), Aragón y León.	0
La Comisión Europea justamente este jueves ha avalado las medidas de respuesta que ha aprobado este Gobierno y que se han puesto en marcha en las últimas semanas.	0
Fujimori se consideró el pasado lunes, en un mensaje a la nación, presidente reelegido dispuesto a asumir cinco años más la presidencia, al contar con el 51,22 por ciento de los votos totales, al 99,78 por ciento de las mesas escrutadas.	0
El Constitucional analiza si era procedente el recurso de amparo, si había competencia del juez para admitir el caso y si existían todos los requisitos para presentar un recurso de esa naturaleza.	0
Lo ha hecho de modo especial el Ministerio de Sanidad que ha mantenido un total de 182 reuniones con las CCAA.	0
Los analistas consideran que la inversión de la depreciación del euro parece cada vez más evidente, pero no se atreven a hablar de una recuperación definitiva mientras no se traspase la importante resistencia existente entre los 0,9515 y los 0,9554 dólares.	1
Entre una reunión y otra, Clinton viajará a Aquisgrán para recibir el Premio Internacional Carlomagno, que el Ayuntamiento de esa ciudad otorga anualmente a personas que se han comprometido con el europeísmo.	0
Los restantes 27.050 fueron otro tipo de contrato indefinido.	0
Desde entonces, el grupo concesionario, que en 1999 obtuvo ganancias por 18 millones de dólares y ventas por 80 millones de dólares, realizó obras de ampliación y modernización de la Autopista del Oeste, una carretera de 51 kilómetros de extensión administrada bajo cobro de peaje.	0
Aduana Vieja se ha distinguido por la calidad formal de sus ediciones y para ello ha contado desde sus inicios con la colaboración de importantes maestros de la pintura cubana e ilustradores entre los que se encuentran Baruj Salinas, Ramón Alejandro, Gina Pellón, Pedro Ramón López, Viredo Espinosa, Raúl de Zárate, Tony Évora, Nelson Villalobo, Raúl Villarreal, Carmelo González y Alen Lauzán, por mencionar algunos ejemplos.	0
A mí lo que me preocupa es cuando el lehendakari dice que hay que reflexionar sobre si los impuestos actuales garantizan las prestaciones sociales, porque si el señor lehendakari nos está planteando eso, tengo que colegir, sólo caben dos interpretaciones: una, que hay que subirlas subir las o dos, que habrá que ajustar, recortar o llámele usted como quiera, las prestaciones sociales.	0
Oranim ofrece un horizonte intelectual amplio.	1
Saludos y Disfruten de NY.	0
Los sondeos destacan el rápido ascenso de popularidad de Mesic y la caída sufrida por Granic, cuya candidatura fue presentada por la Unión Democrática Croata (HDZ) de Tudjman.	1
No hay confinamiento general en este nuevo Estado de Alarma, pero cuanto más nos quedemos en casa y menos contactos tengamos, más protegidos estaremos y más protegeremos a nuestros seres queridos y también la salud del conjunto de la ciudadanía.	0
Sin embargo, el presidente de la CIU dijo que compartía algunas de las medidas adoptadas por el presidente Jorge Batlle, como el recorte del gasto público y las desregulaciones, pero advirtió de que el año 2000 ' no muestra mejorías y la industria nacional peligra '.	0
Portavoz.- Pues con ello, con esta última pregunta, ministro despedimos esta rueda de prensa agradeciendo, como siempre, al conjunto de los medios que acompañen la información y por otra parte a todos los ciudadanos, como siempre, antes de un fin de semana rogando que se extremen las medidas de cautela, las medidas de precaución, por tanto la distancia social, el lavado de manos, la higiene, la utilización de mascarilla en aquellos lugares donde es obligatoria, en definitiva que sigamos como hasta ahora, entre todo intentando proteger la salud propia pero también la salud de las personas que más queremos.	0
Bajo el lema ' Un programa para el desarrollo ', el texto de la Declaración resaltó la necesidad de impulsar el diálogo Norte-Sur, acabar con el proteccionismo y dar prioridad a las negociaciones del Acuerdo General sobre Aranceles Aduaneros y Comercio (GATT), así como conjugar el desarrollo social con el progreso económico.	1
Una nota de prensa de la Embajada de Estados Unidos en Managua, afirma hoy que Washington ' invita a Nicaragua a participar en los esfuerzos regionales, y reexaminar los requerimientos de entrada al territorio nicaragüense para impedir el tráfico ilegal de personas '.	0
Tras una primera temporada bastante buena tanto a nivel personal (8 goles) como colectivo (12 ª posición), en la segunda su rendimiento ni el de el equipo no fue el esperado y se marchaba al a el Nàstic de Tarragona en la Segunda División B en el mercado de invierno, donde solo permanecería hasta acabar dicha campaña, haciendo muy buena temporada personal con 9 goles pero floja colectivamente.	1
Recuerdo un relato de Borges en el que se hablaba de un hombre que era capaz de decapitar una rata con los dientes.	0
Pero el mensaje que hoy tiene que estar por encima de todo es la felicitación sincera a todas las Comunidades Autónomas.	0
Dana Scully tiene un acercamiento con los fenómenos paranormales cuando su padre recién fallecido se le aparece en una visión.	1
Ferit Orhan Pamuk (Estambul, 7 de junio de 1952) es un escritor turco, Premio Nobel de Literatura 2006.	0
En ese concurso un Maine Coon hembra marrón llamado Cosey se llevó el primer lugar.	0
Por eso, opinó que las listas de espera no son una ' enfermedad ' del sistema sanitario, sino ' el síntoma de una enfermedad, que es un gasto sanitario insuficiente, mal gestionado, con objetivos no siempre priorizados con la salud de la ciudadanía '.	1
Progresan a Fase 2 seis provincias de Andalucía: Almería, Córdoba, Cádiz, Huelva, Jaén y Sevilla; las tres provincias de Aragón: Huesca, Zaragoza y Teruel; la Comunidad Autónoma de Asturias; en las Islas Baleares progresan a fase 2 Ibiza, Menorca y Mallorca; progresan en las Islas Canarias las islas de Tenerife, Gran Canaria, Lanzarote y Fuerteventura y La Palma -las otras islas saben ustedes que ya estaban en fase dos-; la Comunidad Autónoma de Cantabria; en Castilla-La Mancha dos provincias: Guadalajara y Cuenca son las que llevaban ya dos semanas, 14 días, en fase 1.	0
Y yo quiero compartir con todos vosotros una reflexión, reflexión que subraya la importancia que en la defensa de nuestras libertades ha tenido y tiene Miguel Ángel, y el cariño tan profundo que a todos nos merece.	1
Está previsto que en el transcurso del día el gabinete de Mori decida formalmente el 25 de junio como la fecha para los comicios, que serán las primeras elecciones generales desde octubre de 1996.	0
El nuestro es el lenguaje del Estado de Derecho, el de la Ley, el lenguaje firme y sin flaquezas de todos los demócratas.	1
Su grabación de Las cuatro estaciones de Vivaldi es un buen ejemplo de su estilo.	0
Yo creo que los beneficios son indiscutibles y todo el mundo los ha podido ver.	1
La coalición del primer ministro, cuya popularidad ha caído en picado en sus escasos dos primeros meses en el cargo, renovará su compromiso de reavivar la economía del país, mientras que la oposición atacará a Mori y a su coalición por sus controvertidos comentarios.	1
Nuestros soldados también están sujetos a esos riesgos: un escenario de violencia y de conflicto, un escenario bélico, peligroso para nuestras tropas y para el personal civil desplazado.	1
Hasta de julio de 2011, 428 aviones de esta variante estaban en servicio.	0
Otras muchas volvieron a su lugar de origen.	0
Las aguas residuales resultantes del de el proceso de blanqueado de la pulpa se presentan como una compleja mezcla de distintos compuestos en la que predominan los organoclorados.	0
Medardo Fraile no entra en el juego, se sitúa fuera del escenario y contempla.	1
Pero no me importa, se dijo al dejarse dejar se caer nuevamente de espaldas.	0
Por eso no creo que sea necesario escribir un prólogo a no ser para explicar el título aunque la mayor parte de los lectores saben lo que es el toque de queda.	0
Con estos cuatro niveles se define una suerte de semáforo que describe la situación de riesgo de cada territorio y las medidas que deben adoptarse adoptar se en cada uno de ellos.	1
El próximo titular, anunciando que el hombre hallado entre los hielos de los Alpes era aficionado al son montuno, despertará escaso interés.	1
La utilización de sulfato como aceptor de electrones es una habilidad rara, restringida al a el género Desulfovibrio y algunas especies de Clostridium.	0
Nombrado por el Obispo de Chiclayo a partir desde el 4 de marzo del de el 2012.	0
La comida está buena y las pizzas son enormes.	0
Yo tampoco suelo decirme decir me lo a mí mismo, la verdad.	0
Y estoy convencida que cada formación política va a llevar a esa Comisión la discusión a propósito de cuáles son los elementos nucleares sobre los que se tienen que vertebrar esa reconstrucción económica en el futuro.	1
' Creo que podemos presentar un balance positivo, porque este Gobierno ha conseguido salvaguardar los intereses vitales de España dentro del proceso de construcción europeo, en el que ha jugado un papel de animador del mismo ', sostuvo en una conferencia de prensa.	1
Y, si la situación de la pandemia lo permite, el Gobierno de España -no les quepa la menor duda-- levantará el Estado de Alarma sin demora.	1
Pero tenía un detalle curioso: sus hombres se hubieran hecho matar por él, pero él mismo nunca entraba en combate;	1
En Chile y Argentina esta la mayor población, siendo más abundante en la Patagonia.	0
Señor consejero, constatamos con satisfacción que Euskadi es un referente internacional en el ámbito de la justicia juvenil.	0
Es la superioridad moral de actuar conforme a unas leyes que nos mantienen leales a sus principios, incluso cuanto más pesar nos produce su aplicación.	0
Pero, al fin, el terror atrapó a María Elena; fueron a buscarla buscar la, y duele imaginar el instante de pánico que debió de sentir ante sus asesinos.	1
Creemos que podemos lograrlo lograr lo en esta segunda ola sin recurrir a medidas tan extremas como la que vivimos en la primera ola del confinamiento global, del confinamiento total, sin paralizar en consecuencia la vida del país, que es la medida más costosa desde el punto de vista social y también económico.	1
Los mejicanos que entran ilegalmente en California tienen que vérselas ver se las con la policía de emigración a la que nombran con una palabra que tiene su dosis de magia: la migra.	1
Se considerará riesgo muy alto si el número de camas ocupadas por pacientes de COVID supera el 15% en hospitalización global y un 25% en el caso de las camas de UCI.	1
Ya lo sé.	0
Pizarro se apresuró a confirmar la promesa por escrito en un acta ante escribano.	0
Y, cuanto antes consigamos que esto suceda, antes podrán regresar de Afganistán nuestras Fuerzas Armadas.	0
En 2011 solamente están en circulación las denominaciones de ¢ 1.000, ¢ 2.000 y ¢ 20.000.	0
Catanha marcó el segundo gol del Málaga y alcanzó a Hasselbaink, que falló un penalti, en lo alto de la tabla de artilleros de la Liga.	0
Se ha avanzado en teletrabajo como no se había avanzado en los últimos años; se ha avanzado en la conciliación de la vida laboral y de la vida familiar, a través de jornadas y de flexibilización de jornadas que hagan compatible el cuidado de los hijos; se ha avanzado en la protección de los trabajadores y ha habido acuerdos muy importantes en las empresas de la automoción, en las empresas de la construcción, en sectores del turismo, en todos aquellos que obligan a que se extremen esas medidas de precaución.	1
El murciélago nocturno y la golondrina diurna se alimentan de los insectos volantes - - mosquitos de diferentes clases - - que encuentran en el aire volando al azar y que entran en sus bocas siempre abiertas.	0
También es aficionada a la lectura, en especial Historia y Mitología griega.	0
De Latinoamérica figura el presidente de la Asamblea Nacional de Nicaragua, Iván Escobar.	0
Pero Germán de Granda contempla sus muchos estudios, sus largas vigilias, la incomodidad de los infinitos viajes, y, como es un hombre ingenuo (Dios le guarde siempre la ingenuidad), al acabar el libro se despacha en un prólogo apasionado - - Es muy posible que para algunos lectores superficiales, de los que abundan (como en todas las especialidades científicas, me temo) en el campo de la Lingüística y se limitan, por lo regular, a echar una mirada distraída al índice o, cuando mucho, a leer unas pocas páginas de la obra que llega a sus manos para emitir luego, con este exclusivo fundamento, sesudos y generalmente displicentes juicios de valor, etcétera -.	1
Producto del de el fin del de el imperio y las invasiones germanas la población isleña cayó a 1 millón durante el período sajón, permaneciendo hasta el siglo XI cuando volvió a aumentar llegando a 5 a 7 millones en el siglo XV, pero tras la peste negra volvió a reducirse reducir se a solo 2 a 4 millones.	0
Y en los procesos de adaptación, de adopción y de creación de estos quinientos años transcurridos.	0
La candidatura de la ciudad japonesa de Osaka para albergar los Juegos Olímpicos 2008 confía en sus posibilidades para ser la elegida por el COI en julio del próximo año, pero valora al resto de las finalistas: Pekín, París, Toronto (Canadá) y Estambul (Turquía).	1
Eso acaba por quitarles quitar les la dimensión supersticiosa y querría tener uno como pisapapel en mi mesa, pero ese uh! adulatorio del que hablaba antes me intimida.	0
Estas declaraciones tuvieron lugar tras una reunión del comité bilateral de coordinación de Arabia Saudí y Yemen celebrada en Yeda, en la costa saudí del Mar Rojo.	0
Alguno consigue escapar de allí, muy de tarde en tarde; pero para la inmensa mayoría no hay ni salida ni retorno.	0
Tras llegar a la estación, Ethan comienza a tener problemas de su ansiedad a causa de su agorafobia, aunque logra superar la situación y localizar la taquilla, Ethan se marcha a un motel donde abre la caja, ahí hay una pistola, un teléfono móvil y una figura de Origami, además de un mensaje en el telefóno donde pone ' Hasta donde estarías dispuesto por salvar a tu hijo '.	0
Entre los aspectos positivos resaltaron que Vladímir Putin es un presidente con grandes dosis de energía con el que se puede trabajar y como obstáculos enumeraron la situación de Chechenia y la posición respecto a la democracia.	1
El primer ministro japonés, Yoshiro Mori, disolvió hoy la Cámara de Diputados para convocar las elecciones generales el día 25 de junio.	1
Algroup, presente en 18 países y con 23.000 empleados, opera en el sector de la producción de aluminio y el empaquetado, con una fuerte presencia en el sector de la industria del transporte y del embalaje de productos alimentarios, cosméticos y farmacéuticos.	1
Mire, yo como siempre digo, siempre podemos hacer las cosas mejor.	0
En un momento de debilidad fue cuando sugirió que investigaran las viviendas de las calles Tallers, Picalqués, Jocs Florals y su casa de San Felíu de Llobregat.	0
La banda ya no se concentra en el country rock en la que sobresalió Leadon, y la contratación de Don Felder significaba que el papel de Leadon, había disminuido significativamente.	1
Una portavoz de EDF explicó a EFE que el proyecto para la construcción de Altamira 2, al norte de Tampico, prevé la utilización de gas natural como combustible principal en una central de ciclo combinado que debe empezar a funcionar en mayo del 2002.	0
Todo ello sin sucumbir a la ' tentación ' de recurrir a la represión y eludiendo la corrupción, problemas que, según ambos, eran característicos del antiguo presidente.	0
Él se arrodillo, pero UL le dijo que no era su dios, pero le trató como tal.	0
Nuestra experiencia vital está basada en percepciones físicas - - ver, oír, oler, gustar y tocar - - y en simulacros.	0
Esta máxima de que cada paso que damos sea un paso seguro es también la que ha guiado las decisiones que les voy a comunicar ahora, que les voy a anunciar ahora respecto al progreso de fase de las distintas unidades territoriales.	1
Y solo así, además lo conseguiremos.	0
Probablemente no; probablemente, en la historia concreta de los suburbios limeños la desaparición de María Elena sea tan sólo una catástrofe.	0
Y a la ministra portavoz, María Jesús Montero, me gustaría preguntarle preguntar le por la llamada que ha hecho el presidente del Gobierno al presidente de la CEOE.	0
Al reiterar las críticas que pronunció contra Stein ante la reunión del Consejo Permanente de la OEA, la embajadora peruana dijo que no se puede aceptar que las misiones observadoras se conviertan en instrumentos para avalar o no avalar procesos internos y rebatir la legislación interna.	0
En todo caso, el matrimonio feliz de Fermina Daza había durado lo que el viaje de bodas, y el único que podía ayudarla ayudar la a impedir el naufragio final estaba paralizado de terror ante la potestad de la madre.	1
- Pregunta ahora Infolibre.	0
Dos meses después de aquel apresurado café, el vecino se mudó de casa sin decir nada, y Antonia dedujo que no fue capaz de despedirse despedir se por miedo a mostrar sus emociones.	0
La delegación afgana regresó a su país convencida de haber recibido la prueba del interés por parte de España en la estabilidad y el desarrollo de Afganistán.	1
Algunos de los principales edificios son la iglesia del de el Salvador ' Na Séniakh ' (1675), la iglesia de San Gregorio (1670), y las iglesias barbicanas de San Juan el Apóstol (1683) y de la Resurrección de Cristo (1670).	0
Los árboles se ubicarán entre las barandillas, que además de por seguridad, se han colocado para evitar que los coches se aparquen encima de las aceras, uno de los grandes cambios de imagen de la renovada vía.	1
No quiero decir que lo sea, cínico o divertido, sino que ante un mazo de hojas grabadas coloca un cristal bien tallado y lo hace girar para que el sol rompa contra él sus rayos.	1
Sólo durante el último trimestre de 1999, las minas antipersonas mataron a 78 personas en Vietnam e hirieron a 138 según la prensa vietnamita, agregó la organización.	0
Xenophanes es el Decimosegundo álbum de estudio de Omar Rodríguez - López en su carrera como solista.	0
Asimismo participaban otros priores (San Juan de Jerusalén y de Roncesvalles) y abades del de el reino (Irache, La Oliva, Leire, Iranzu y Urdax).	0
Es mejor el atardecer que el amanecer y son mis amigos ahora los que ven en la oscuridad: los gatos y los búhos.	0
La escena ' Enfin, il est en ma puissance ', es un manifiesto de que lo ' maravilloso ' no era lo único que el espectáculo operístico añadía a la tragedia y de que lo sublime puede ser conseguido a través de las inflexiones de la voz y sin necesidad de aparato visual: el movimiento escénico es nulo hasta que el dilema interno de Armida se resuelve y vuelve en sí para invocar a sus secuaces en un aria estrófica (' Venez, venez, secondez mes désirs '), quienes se llevan a Reinaldo a su palacio.	1
El presidente venezolano, además, se entrevistó con varios presidentes de países miembros de la Organización de Países Exportadores de Petróleo (OPEP), organización de la que Venezuela es fundadora, con quienes habría fijado las perspectivas de la Cumbre de la OPEP, que se celebrará en septiembre próximo en Caracas.	1
Esta actitud de tantos vascos y españoles de bien nos ha costado un precio inmenso, nos ha costado perder lo más valioso: la vida de muchos de los nuestros, que son todos los que han defendido la democracia frente al terror.	1
Sin embargo, para estudios de formación de la construcción, sector donde más oferta de empleo existe, sólo hay 172 alumnos matriculados en la CAV.	0
Bueno, en primer lugar quiero negar que se ocultara esta situación, yo creo que en el debate que se mantuvo en tribuna, evidentemente, los diferentes miembros transmitieron cuales eran sus preferencias o sus pretensiones y también el propio presidente del Gobierno tuvo ocasión de responder, una a una, a las cuestiones que allí se fueron planteando.	0
Al día suguiente al a el lavarlo lavar lo nos dimos cuenta que en el parachoques trasero había unas manchas (una especie de gotas) que so se han logrado ir con el paso de los lavados.	1
Todos ellos, según los médicos, sufren porque la jefatura del Estado cediese ante los golpistas y disolviese el gobierno que formaban, que había sido elegido democráticamente en mayo de 1999.	1
Esta noche resolverá cuál de los dos se va.	0
Klebánov dijo en una rueda de prensa que siguen vigentes hasta tres posibles hipótesis: ' una situación anormal dentro del submarino ', una ' colisión con otro buque ' o un ' impacto con una mina de la II Guerra Mundial '.	0
Los mayas creen que el agua y el fuego son dioses y el rayo su más elocuente y eficaz agente de relaciones públicas.	0
Es posible que usted consiga ganarse ganar se el cielo y ser motivo de ejemplo en las tertulias que sostienen los ángeles después del almuerzo en las nubes rosadas, sin haber visto nunca un bosnio de cerca.	0
El presidente boliviano, Hugo Banzer, y el jefe del principal partido de oposición, Gonzalo Sánchez de Lozada, se reunieron hoy por espacio de cuatro horas y discutieron una amplia agenda en la que hubo ' coincidencias ', según dijeron ambos al final de su encuentro.	1
El Edificio Curupayty II está ubicado en la ciudad de Asunción, Paraguay, entre las calles Mariscal López y Curupayty.	0
Progresan también a la fase 1 las zonas sanitarias de la ciudad de Barcelona, Metropolitana sur y Metropolitana Norte y progresa también la fase 1 toda la Comunidad Autónoma de Madrid.	0
Se aprobaron programas de cooperación universitaria y movilidad de posgraduados, investigación tecnológica, escolarización básica de niños y alfabetización de adultos, así como la creación del Canal de Televisión Educativa Iberoamericana (ICI), que comenzó a emitir el 5 de julio de 1993.	0
Ganas de darse dar se aires.	1
Por ello, González pidió una reforma ' urgente ' del sistema de contratación de extranjeros que permita un sistema ' ágil y rápido ' para insertar a los inmigrantes en el mercado laboral.	0
- - El embalse de agua.	0
George aparece una vez más en Back to the Future III.	0
Lo que el Gobierno sí se ha sentido, y se lo tengo que confesar, a veces solo en esa tarea, en una tarea que parece que sólo le compete a aquellos que tenemos la responsabilidad del Ejecutivo, cuando esto es una tarea colectiva y en la que a continuación del Gobierno, el principal responsable es el Partido Popular.	0
A juicio de Hernando, es necesario seguir avanzando en la reforma laboral a fin de crear más empleo, rebajar la tasa de temporalidad y combatir la siniestralidad en el trabajo.	1
Negó, tras preguntarlo preguntar lo un internauta, ser comunista; dijo que tiene una ' gran amistad ' con Fidel Castro, más que admiración por él; añadió que también es amigo del presidente de Brasil, Fernando Henrique Cardoso, o por Fujimori, y dijo que con el presidente iraquí, Sadam Husein, le une ser socios de la Organización de Países Exportadores de Petróleo (OPEP) y haber elevado los precios del crudo.	0
Por primera vez, la máquina puede entregar el volumen establecido en la ventilación de control de volumen.	0
Me han robado la cartera con toda la documentación, busco en la Web de www.dgt.es para obtener información de como volver a obtener el permiso y niguna de las opciones contempla este supuesto o almenos no he sabido encontrarlo encontrar lo, llamo por telefono y NO RESPONDEN y ademas sale una locución casi imperceptible que te remiten a la Web, un -10 por el servicio:-(	0
' No fue una anécdota, fue un atentado a las instituciones de este país, al Parlamento y al lehendakari, y no fue un hecho aislado, sino la culminación de una dinámica de deterioro y deslegitimación de las instituciones por parte del PP ', comentó.	0
No hablaríamos ya de la renta per cápita, sino de las ratas per cápita, y los gobernantes lo proclamarían con jactancia de ratitas presumidas.	1
Informaba el hindú alzando los brazos al cielo y cruzándolos cruzando los luego sobre su panza.	0
Si no, ahí están las silvas de varia lección o aquellas tentativas a las que Montaigne llamó sencillamente - ensayos -.	0
UGT y CCOO pidieron hoy que el recién inaugurado diálogo social aborde los ' graves ' problemas de precariedad del empleo y una mejor redistribución de la riqueza que se está generando en España.	0
Luego, ella lo recibía con los brazos abiertos y él recordaba que le habían ascendido dos veces desde que estaban juntos, no tenía por qué saber, por qué sospechar nada.	0
La administración de Clinton anunció que EEUU apoyará el Tratado de Prohibición en el año 2006, siempre que encuentre un arma alternativa, recordó HI.	0
No debe olvidarse olvidar se, en este sentido, que Afganistán es un Estado de una gran importancia geoestratégica.	0
El significado real de la palabra es ' en verdad ', ' ciertamente ' o ' que conste '.	0
Posteriormente, Barak se entrevistará con Clinton, para analizar los nuevos pasos en el proceso de paz en el Oriente Medio, tras la retirada del ejército israelí del sur de Líbano, así como el aumento de las reivindicaciones de la Autoridad Palestina.	1
Esto es lo que nos enseñó el gran fundador de nuestro Estado, Vladimir Lenin.	1
La Comisión Europea anunció hoy, martes, que ha recibido la notificación de un proyecto de concentración por el cual Stet International Netherlands (SIN), Endesa Telecomunicaciones (ET) y Unión Fenosa Inversiones (UFINSA) adquieren el control común de varias empresas españolas de cable.	0
No hay que aprobar medidas para obligarnos obligar nos a hacer lo que hay que hacer.	0
Alemania y Estados Unidos no llegaron a ningún consenso sobre el proyecto de Washington de instaurar un sistema nacional de defensa antimisiles (NMD), informaron fuentes del Gobierno alemán tras la cumbre entre el presidente de EEUU, Bill Clinton, y el canciller alemán, Gerhard Schroeder.	1
Por eso me gustaría darles dar les a todos ustedes las gracias.	0
A través de los años Barrio Obrero se ha destacado por defender el uso de instrumentos tradicionales en la gaita: 4 furros, 2 cuatros, 2 tamboras, maracas, charrascas, voces de hombres y mujeres, por lo que su sonido es diferente a los de otros grupos del de el mismo género.	0
Y queremos decir y queremos reafirmar, que para este Gobierno es imprescindible el Diálogo Social y de hecho, los frutos que ha dado el Diálogo Social para el conjunto de la sociedad han sido evidentes, en la subida del Salario Mínimo Interprofesional o en el acuerdo para los ERTEs, para el establecimiento de los ERTEs y para la prórroga de esos ERTEs.	1
Y las cifras estadísticas nos dicen lo contrario, que de 56,3% de los infractores son nacidos en Euskadi frente al 36,9 que son nacidos en el extranjero.	0
Lo que realmente importa es lo que hará por nuestros hijos '.	0
Algunos erais ya personas hechas y derechas, otros erais muy jóvenes aún; pero todos sabíais que el camino más corto a la complicidad es el que pasa por la indiferencia y no quisisteis permanecer indiferentes.	1
La campaña se ha desarrollado sin incidentes lamentables, aunque el coordinador general del Programa de las Naciones Unidas para la Observación Electoral, el vietnamita Nguyen Huu Dong, dijo el pasado lunes que la compra y los obstáculos al libre voto, son los temas que más preocupan a los observadores extranjeros.	1
Haciendo uso de un trocito de cartón y de cierto melindre recogió el cadáver del moscón suicida y lo arrojó a la lata.	0
Compusieron el tema Alles ist eins.	0
La posición socialista fue aprovechada por el segundo congreso del de el partido, celebrado en julio de 1968.	0
En 997 murió el emir buyida Fajar ad - Dawla Ali, lo que permitió a Baha ad - Dawla Firuz reforzar su posición en Fars.	0
La nueva dirección del banco está trabajando en recuperar el prestigio de la institución debido al escándalo por la violación de los límites de crédito en sus negocios con las empresas austriacas C. L. Tradung y otras, que supusieron pérdidas al banco de unos 200 millones de dólares el año pasado.	0
He dicho que el mensaje que hoy queríamos destacar era la felicitación a las comunidades autónomas por el tremendo y buen trabajo que han venido realizando.	0
El Gobierno aprobará la prórroga en su Consejo de Ministros del próximo martes, para que su debate y aprobación en las Cortes Generales se celebre esta misma semana.	0
Escribió numerosas piezas para el ' Diario Bromelias Internacional ' que se pueden encontrar en sus archivos con ejemplos que suelen verse ver se en las reimpresiones hasta nuestros días.	1
Reunidos a invitación del secretario de Transporte de EEUU, Rodney Slater, los ministros participaron en una mesa redonda en la sede del Banco Interamericano de Desarrollo (BID) en Washington.	0
